# data = data_ch1.tab
# channel = 1
# sample_rate = 11025
# classifier = SVM
FILE	BGNOISE	FM	HFM	SV	start: 2012-09-17 15:21:58	Duration	
T0000386_ch1	5	2	1	0	2012-09-17 15:43:38	0.6	
T0000387_ch1	3	3	1	3	2012-09-17 15:43:40	1.1	
T0000388_ch1	2	2	0	3	2012-09-17 15:43:43	2.0	
T0000389_ch1	1	3	1	0	2012-09-17 15:43:46	0.6	
T0000390_ch1	3	1	1	0	2012-09-17 15:43:49	0.7	
T0000391_ch1	2	0	0	0	2012-09-17 15:43:50	0.6	
T0000392_ch1	6	1	0	0	2012-09-17 15:43:53	0.6	
T0000393_ch1	2	2	0	0	2012-09-17 15:44:00	0.6	
T0000394_ch1	3	2	1	0	2012-09-17 15:44:01	0.7	
T0000395_ch1	1	0	0	0	2012-09-17 15:44:03	0.6	
T0000396_ch1	5	2	2	0	2012-09-17 15:44:06	1.1	
T0000397_ch1	7	1	0	0	2012-09-17 15:44:08	0.9	
T0000398_ch1	2	1	0	1	2012-09-17 15:44:09	0.6	
T0000399_ch1	4	0	0	1	2012-09-17 15:44:12	1.0	
T0000400_ch1	2	1	1	0	2012-09-17 15:44:14	0.9	
T0000401_ch1	4	1	0	0	2012-09-17 15:44:16	0.7	
T0000402_ch1	2	2	0	2	2012-09-17 15:44:17	1.2	
T0000403_ch1	2	0	1	0	2012-09-17 15:44:20	0.6	
T0000404_ch1	2	0	0	0	2012-09-17 15:44:21	0.6	
T0000405_ch1	3	1	0	0	2012-09-17 15:44:22	0.6	
T0000406_ch1	1	0	0	0	2012-09-17 15:44:22	0.6	
T0000407_ch1	3	0	0	7	2012-09-17 15:44:26	1.9	
T0000408_ch1	1	2	1	4	2012-09-17 15:44:29	1.5	
T0000409_ch1	3	0	0	1	2012-09-17 15:44:34	0.8	
T0000410_ch1	0	0	1	0	2012-09-17 15:44:38	0.6	
T0000411_ch1	2	1	0	0	2012-09-17 15:44:41	0.6	
T0000412_ch1	0	1	0	2	2012-09-17 15:45:00	0.9	
T0000413_ch1	6	3	0	4	2012-09-17 15:45:12	2.2	
T0000414_ch1	2	4	0	2	2012-09-17 15:45:21	1.9	
T0000415_ch1	2	0	1	0	2012-09-17 15:45:23	0.6	
T0000416_ch1	5	1	0	0	2012-09-17 15:45:25	0.6	
T0000417_ch1	3	3	1	4	2012-09-17 15:45:33	1.3	
T0000418_ch1	5	1	0	0	2012-09-17 15:45:38	0.6	
T0000419_ch1	0	1	0	1	2012-09-17 15:45:47	0.7	
T0000420_ch1	3	1	0	2	2012-09-17 15:45:49	1.3	
T0000421_ch1	1	1	0	0	2012-09-17 15:45:59	0.6	
T0000422_ch1	2	1	0	0	2012-09-17 15:46:07	0.6	
T0000423_ch1	1	2	0	0	2012-09-17 15:46:08	0.6	
T0000424_ch1	2	0	1	3	2012-09-17 15:46:09	1.4	
T0000425_ch1	0	3	1	3	2012-09-17 15:46:14	1.2	
T0000426_ch1	3	2	0	0	2012-09-17 15:46:15	0.6	
T0000427_ch1	2	0	0	0	2012-09-17 15:46:17	0.6	
T0000428_ch1	2	0	0	2	2012-09-17 15:46:21	1.0	
T0000429_ch1	1	1	0	0	2012-09-17 15:46:23	0.6	
T0000430_ch1	4	1	0	0	2012-09-17 15:46:24	0.6	
T0000431_ch1	3	5	0	0	2012-09-17 15:46:29	1.4	
T0000432_ch1	2	0	0	0	2012-09-17 15:46:32	0.7	
T0000433_ch1	2	2	0	2	2012-09-17 15:46:35	1.0	
T0000434_ch1	2	2	1	3	2012-09-17 15:46:38	1.0	
T0000435_ch1	4	2	0	0	2012-09-17 15:46:39	0.6	
T0000436_ch1	3	1	0	1	2012-09-17 15:46:41	0.7	
T0000437_ch1	2	0	0	2	2012-09-17 15:46:46	1.0	
T0000438_ch1	6	2	0	0	2012-09-17 15:46:49	0.6	
T0000439_ch1	6	2	0	2	2012-09-17 15:46:51	1.5	
T0000440_ch1	1	2	0	1	2012-09-17 15:46:53	1.0	
T0000441_ch1	3	0	0	1	2012-09-17 15:46:55	0.7	
T0000442_ch1	2	0	0	1	2012-09-17 15:47:01	0.7	
T0000443_ch1	7	4	0	0	2012-09-17 15:47:03	1.0	
T0000444_ch1	3	1	0	1	2012-09-17 15:47:05	0.6	
T0000445_ch1	3	2	1	0	2012-09-17 15:47:07	0.8	
T0000446_ch1	5	1	0	3	2012-09-17 15:47:14	1.8	
T0000447_ch1	4	2	1	4	2012-09-17 15:47:17	2.8	
T0000448_ch1	3	2	0	0	2012-09-17 15:47:21	0.6	
T0000449_ch1	7	5	0	0	2012-09-17 15:47:22	1.3	
T0000450_ch1	0	0	0	4	2012-09-17 15:47:27	1.3	
T0000451_ch1	1	2	1	0	2012-09-17 15:47:34	0.6	
T0000452_ch1	3	3	2	2	2012-09-17 15:47:35	1.7	
T0000453_ch1	1	1	0	0	2012-09-17 15:47:38	0.6	
T0000454_ch1	2	1	0	3	2012-09-17 15:47:41	1.5	
T0000455_ch1	3	5	1	0	2012-09-17 15:47:43	1.0	
T0000456_ch1	4	1	0	0	2012-09-17 15:47:47	0.6	
T0000457_ch1	1	1	0	0	2012-09-17 15:47:50	0.6	
T0000458_ch1	2	0	0	0	2012-09-17 15:47:51	0.6	
T0000459_ch1	4	1	0	0	2012-09-17 15:47:53	0.6	
T0000460_ch1	3	1	1	1	2012-09-17 15:47:57	0.6	
T0000461_ch1	3	3	1	1	2012-09-17 15:47:58	0.6	
T0000462_ch1	3	1	0	0	2012-09-17 15:48:00	0.6	
T0000463_ch1	4	1	1	0	2012-09-17 15:48:01	0.6	
T0000464_ch1	2	0	0	0	2012-09-17 15:48:02	0.6	
T0000465_ch1	0	0	0	3	2012-09-17 15:48:03	1.2	
T0000466_ch1	1	0	0	0	2012-09-17 15:48:08	0.6	
T0000467_ch1	2	2	0	0	2012-09-17 15:48:16	0.6	
T0000468_ch1	3	0	0	0	2012-09-17 15:48:23	0.6	
T0000469_ch1	3	0	0	0	2012-09-17 15:48:25	0.6	
T0000470_ch1	3	3	0	0	2012-09-17 15:48:26	1.0	
T0000471_ch1	4	0	1	3	2012-09-17 15:48:28	1.9	
T0000472_ch1	1	2	1	0	2012-09-17 15:48:31	0.6	
T0000473_ch1	5	6	1	3	2012-09-17 15:48:35	2.5	
T0000474_ch1	1	1	1	0	2012-09-17 15:48:38	0.8	
T0000475_ch1	8	1	1	2	2012-09-17 15:48:39	1.8	
T0000476_ch1	3	1	0	2	2012-09-17 15:48:43	1.3	
T0000477_ch1	2	1	0	1	2012-09-17 15:48:47	1.2	
T0000478_ch1	1	1	0	2	2012-09-17 15:48:55	1.0	
T0000479_ch1	1	3	0	0	2012-09-17 15:48:59	0.6	
T0000480_ch1	4	3	0	0	2012-09-17 15:49:01	0.6	
T0000481_ch1	2	2	0	2	2012-09-17 15:49:04	1.0	
T0000482_ch1	1	5	0	0	2012-09-17 15:49:06	0.6	
T0000483_ch1	4	0	0	0	2012-09-17 15:49:10	0.6	
T0000484_ch1	3	0	0	1	2012-09-17 15:49:11	0.9	
T0000485_ch1	2	0	0	0	2012-09-17 15:49:21	0.6	
T0000486_ch1	6	0	0	0	2012-09-17 15:49:22	0.6	
T0000487_ch1	4	2	0	0	2012-09-17 15:49:25	0.6	
T0000488_ch1	5	1	0	0	2012-09-17 15:49:25	0.6	
T0000489_ch1	2	2	0	1	2012-09-17 15:49:28	0.6	
T0000490_ch1	2	0	0	2	2012-09-17 15:49:30	1.2	
T0000491_ch1	4	1	0	0	2012-09-17 15:49:32	0.6	
T0000492_ch1	6	0	0	0	2012-09-17 15:49:35	0.6	
T0000493_ch1	3	0	0	1	2012-09-17 15:49:55	0.8	
T0000494_ch1	3	4	0	1	2012-09-17 15:50:03	1.0	
T0000495_ch1	2	3	0	0	2012-09-17 15:50:17	0.6	
T0000496_ch1	0	1	1	0	2012-09-17 15:50:19	0.6	
T0000497_ch1	2	1	0	3	2012-09-17 15:50:20	1.0	
T0000498_ch1	0	1	0	3	2012-09-17 15:50:26	1.3	
T0000499_ch1	7	2	0	0	2012-09-17 15:50:29	0.6	
T0000500_ch1	1	0	2	1	2012-09-17 15:50:32	0.7	
T0000501_ch1	4	1	0	0	2012-09-17 15:50:33	0.6	
T0000502_ch1	3	3	0	0	2012-09-17 15:50:35	0.6	
T0000503_ch1	1	0	1	5	2012-09-17 15:50:37	1.5	
T0000504_ch1	1	0	0	0	2012-09-17 15:50:40	0.6	
T0000505_ch1	1	0	0	0	2012-09-17 15:50:42	0.6	
T0000506_ch1	2	1	1	0	2012-09-17 15:50:46	0.6	
T0000507_ch1	3	0	0	1	2012-09-17 15:50:51	0.6	
T0000508_ch1	2	0	0	0	2012-09-17 15:50:52	0.6	
T0000509_ch1	2	0	0	0	2012-09-17 15:50:53	0.6	
T0000510_ch1	7	0	1	0	2012-09-17 15:50:57	0.6	
T0000511_ch1	1	0	0	1	2012-09-17 15:51:00	0.6	
T0000512_ch1	1	1	0	0	2012-09-17 15:51:07	0.6	
T0000513_ch1	4	0	0	1	2012-09-17 15:51:14	0.6	
T0000514_ch1	5	2	3	2	2012-09-17 15:51:16	1.4	
T0000515_ch1	0	1	0	0	2012-09-17 15:51:18	0.7	
T0000516_ch1	1	1	0	4	2012-09-17 15:51:20	1.5	
T0000517_ch1	5	2	0	0	2012-09-17 15:51:25	0.6	
T0000518_ch1	5	0	2	0	2012-09-17 15:51:27	1.0	
T0000519_ch1	2	3	0	3	2012-09-17 15:51:28	1.3	
T0000520_ch1	5	0	0	2	2012-09-17 15:51:35	1.1	
T0000521_ch1	3	3	0	1	2012-09-17 15:51:39	0.6	
T0000522_ch1	1	1	0	1	2012-09-17 15:51:40	0.8	
T0000523_ch1	4	1	1	0	2012-09-17 15:51:41	0.6	
T0000524_ch1	6	0	0	0	2012-09-17 15:51:44	0.6	
T0000525_ch1	5	1	0	0	2012-09-17 15:51:47	0.6	
T0000526_ch1	1	2	0	0	2012-09-17 15:51:50	0.6	
T0000527_ch1	2	1	0	0	2012-09-17 15:51:52	0.6	
T0000528_ch1	5	0	0	1	2012-09-17 15:51:58	0.6	
T0000529_ch1	5	1	0	0	2012-09-17 15:51:59	0.9	
T0000530_ch1	4	2	0	0	2012-09-17 15:52:02	0.6	
T0000531_ch1	4	1	0	3	2012-09-17 15:52:04	1.3	
T0000532_ch1	5	1	0	2	2012-09-17 15:52:07	1.1	
T0000533_ch1	8	1	0	0	2012-09-17 15:52:09	1.5	
T0000534_ch1	5	0	0	0	2012-09-17 15:52:13	0.6	
T0000535_ch1	1	0	0	0	2012-09-17 15:52:24	0.1	
TOTAL		704	160	630	end: 2012-09-17 15:52:25	
P		0.4712	0.1071	0.4217	
